BODY_TYP,ST_CASE,BODY_TYPNAME,Model_ID,Make_ID,Model_Name,Case_Year,Make_Name,car_year
2,61941,,38.0,54.0,RSX,2010.0,Acura,1994.0
1,61942,,34.0,20.0,Geo Metro/Metro,2010.0,Chevrolet,1994.0
14,61943,,403.0,37.0,Element,2010.0,Honda,2010.0
1,61944,,398.0,14.0,Other (automobile),2010.0,Mercury,1994.0
30,61945,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
80,61946,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
14,61947,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,61948,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,61950,,32.0,32.0,100,2010.0,Audi,1994.0
4,61951,,31.0,59.0,ES,2010.0,Lexus,1994.0
30,61952,,472.0,35.0,Frontier,2010.0,Nissan/Datsun,1994.0
2,61953,,3.0,12.0,Mustang,2010.0,Ford,1994.0
80,61954,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
3,61955,,47.0,30.0,Beetle,2010.0,Volkswagen,1994.0
30,61956,,471.0,23.0,Sonoma,2010.0,GMC,1994.0
30,61956,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
14,61957,,403.0,59.0,RX,2010.0,Lexus,1994.0
6,61958,,3.0,24.0,SW,2010.0,Saturn,1994.0
30,61959,,471.0,12.0,Ranger,2010.0,Ford,1994.0
6,61960,,47.0,49.0,Matrix,2010.0,Toyota,1994.0
4,61961,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
14,61962,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
14,61963,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
2,61964,,3.0,12.0,Mustang,2010.0,Ford,1994.0
2,61965,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
2,61966,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,61968,,50.0,41.0,6,2010.0,Mazda,1994.0
30,61969,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
14,61971,,401.0,12.0,Bronco,2010.0,Ford,1994.0
31,61972,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,61973,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
30,61977,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
2,61978,,36.0,20.0,Monte Carlo,2010.0,Chevrolet,1994.0
4,61979,,31.0,37.0,Civic,2010.0,Honda,2010.0
2,61981,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
4,61982,,42.0,6.0,LHS,2010.0,Chrysler,2010.0
80,61983,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
4,61984,,,,,,,
3,61986,,18.0,12.0,Probe,2010.0,Ford,1994.0
16,61987,,431.0,23.0,Yukon,2010.0,GMC,1994.0
80,61989,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
4,61990,,37.0,12.0,Focus,2010.0,Ford,1994.0
4,61991,,35.0,41.0,2,2010.0,Mazda,1994.0
15,61992,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
3,61993,,36.0,55.0,Accent,2010.0,Hyundai,1994.0
30,61994,,472.0,35.0,Frontier,2010.0,Nissan/Datsun,1994.0
4,61995,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
31,61996,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
21,61997,,461.0,12.0,E-Series,2010.0,Ford,1994.0
20,61998,,443.0,35.0,Quest,2010.0,Nissan/Datsun,1994.0
6,61999,,398.0,30.0,Other (automobile),2010.0,Volkswagen,1994.0
14,62000,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
2,62001,,20.0,7.0,Neon,2010.0,Dodge,1994.0
20,62002,,441.0,23.0,Safari,2010.0,GMC,1994.0
3,62003,,18.0,12.0,Probe,2010.0,Ford,1994.0
30,62004,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
31,62005,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
14,62005,,401.0,18.0,Rendezvous,2010.0,Buick / Opel,2010.0
2,62006,,32.0,37.0,Accord,2010.0,Honda,2010.0
80,62007,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,62011,,3.0,12.0,Mustang,2010.0,Ford,1994.0
80,62012,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,62013,,706.0,50.0,750cc or greater,2010.0,Triumph,1994.0
4,62014,,32.0,37.0,Accord,2010.0,Honda,2010.0
14,62016,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
16,62017,,431.0,20.0,Suburban,2010.0,Chevrolet,1994.0
20,62018,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
2,62019,,33.0,37.0,Prelude,2010.0,Honda,2010.0
20,62021,,442.0,6.0,200,2010.0,Chrysler,2010.0
4,62022,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
20,62024,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
4,62026,,3.0,19.0,Deville,2010.0,Cadillac,1994.0
80,62028,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
31,62029,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,62030,,31.0,54.0,Integra,2010.0,Acura,1994.0
14,62034,,402.0,12.0,Escape,2010.0,Ford,1994.0
2,62035,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,62037,,7.0,24.0,Ion,2010.0,Saturn,1994.0
80,62038,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,62039,,32.0,37.0,Accord,2010.0,Honda,2010.0
9,62040,,1.0,21.0,Cutlass (RWD-only),2010.0,Oldsmobile,1994.0
3,62041,,34.0,20.0,Geo Metro/Metro,2010.0,Chevrolet,1994.0
80,62042,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,62043,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
4,62044,,33.0,55.0,Sonata,2010.0,Hyundai,1994.0
31,62045,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
66,62046,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
66,62046,,881.0,87.0,Medium/Heavy - CBE,2010.0,Peterbilt,1994.0
30,62047,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
80,62048,,705.0,73.0,450-749cc,2010.0,Kawasaki,1994.0
16,62049,,431.0,23.0,Yukon,2010.0,GMC,1994.0
4,62050,,51.0,6.0,300,2010.0,Chrysler,2010.0
2,62051,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
31,62052,,481.0,23.0,Sierra,2010.0,GMC,1994.0
2,62053,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
4,62056,,17.0,12.0,Taurus,2010.0,Ford,1994.0
80,62057,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
4,62058,,2.0,21.0,Delta 88/LSS,2010.0,Oldsmobile,1994.0
80,62059,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
4,62060,,41.0,7.0,Intrepid,2010.0,Dodge,1994.0
14,62061,,401.0,42.0,M/ML Class,2010.0,Mercedes-Benz,1994.0
80,62062,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
4,62063,,15.0,12.0,Tempo,2010.0,Ford,1994.0
31,62064,,482.0,7.0,Ram,2010.0,Dodge,1994.0
4,62066,,32.0,37.0,Accord,2010.0,Honda,2010.0
2,62067,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
9,62069,,399.0,22.0,Unknown (automobile),2010.0,Pontiac,1994.0
4,62070,,40.0,49.0,Camry,2010.0,Toyota,1994.0
2,62071,,34.0,34.0,3-series,2010.0,BMW,1994.0
5,62072,,48.0,49.0,xA,2010.0,Toyota,1994.0
14,62073,,401.0,12.0,Bronco,2010.0,Ford,1994.0
20,62074,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
80,62075,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
6,62076,,47.0,49.0,Matrix,2010.0,Toyota,1994.0
14,62077,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
31,62078,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,62079,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
4,62080,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
14,62081,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,62084,,17.0,12.0,Taurus,2010.0,Ford,1994.0
4,62085,,32.0,37.0,Accord,2010.0,Honda,2010.0
3,62086,,37.0,52.0,Eclipse,2010.0,Mitsubishi,1994.0
9,62086,,32.0,37.0,Accord,2010.0,Honda,2010.0
2,62087,,36.0,20.0,Monte Carlo,2010.0,Chevrolet,1994.0
4,62089,,37.0,14.0,Mystique,2010.0,Mercury,1994.0
80,62091,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
4,62092,,31.0,59.0,ES,2010.0,Lexus,1994.0
2,62094,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
20,62095,,442.0,9.0,"Voyager (minivan) (2001 and on, see Chrysler)",2010.0,Plymouth,1994.0
31,62096,,472.0,7.0,Dakota,2010.0,Dodge,1994.0
31,62097,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,62098,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,62099,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
4,62100,,32.0,37.0,Accord,2010.0,Honda,2010.0
14,62102,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
4,62103,,1.0,24.0,SL,2010.0,Saturn,1994.0
80,62104,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
4,62105,,37.0,14.0,Mystique,2010.0,Mercury,1994.0
14,62106,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,62107,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
4,62108,,16.0,22.0,Sunfire,2010.0,Pontiac,1994.0
80,62111,,705.0,73.0,450-749cc,2010.0,Kawasaki,1994.0
31,62112,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,62113,,51.0,6.0,300,2010.0,Chrysler,2010.0
4,62114,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,62115,,21.0,21.0,Alero,2010.0,Oldsmobile,1994.0
80,62116,,706.0,73.0,750cc or greater,2010.0,Kawasaki,1994.0
4,62118,,33.0,63.0,Spectra,2010.0,KIA,2001.0
6,62119,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
4,62121,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
14,62122,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
30,62123,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
2,62124,,33.0,30.0,Beetle,2010.0,Volkswagen,1994.0
9,62126,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
80,62128,,705.0,73.0,450-749cc,2010.0,Kawasaki,1994.0
14,62129,,405.0,2.0,Liberty,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,62130,,17.0,12.0,Taurus,2010.0,Ford,1994.0
66,62131,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
31,62132,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,62133,,40.0,49.0,Camry,2010.0,Toyota,1994.0
15,62133,,421.0,37.0,Pilot,2010.0,Honda,2010.0
2,62135,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,62136,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
20,62137,,443.0,12.0,Freestar,2010.0,Ford,1994.0
31,62138,,482.0,7.0,Ram,2010.0,Dodge,1994.0
6,62139,,45.0,52.0,Expo Wagon,2010.0,Mitsubishi,1994.0
14,62140,,401.0,52.0,Montero,2010.0,Mitsubishi,1994.0
80,62141,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
3,62142,,36.0,55.0,Accent,2010.0,Hyundai,1994.0
80,62143,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
80,62144,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
80,62145,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
80,62146,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
80,62147,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
30,62148,,472.0,35.0,Frontier,2010.0,Nissan/Datsun,1994.0
30,62149,,471.0,35.0,Pickup (1955-1997),2010.0,Nissan/Datsun,1994.0
20,62151,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
8,62152,,31.0,37.0,Civic,2010.0,Honda,2010.0
2,62153,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,62154,,32.0,37.0,Accord,2010.0,Honda,2010.0
2,62156,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
20,62157,,441.0,23.0,Safari,2010.0,GMC,1994.0
14,62158,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,62160,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
80,62162,,703.0,37.0,125-349 cc,2010.0,Honda,2010.0
2,62163,,38.0,49.0,Tercel,2010.0,Toyota,1994.0
80,62165,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
80,62166,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
4,62168,,31.0,37.0,Civic,2010.0,Honda,2010.0
14,62169,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,62171,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
4,62172,,11.0,9.0,Reliant (K),2010.0,Plymouth,1994.0
4,62173,,35.0,34.0,5-series,2010.0,BMW,1994.0
4,62174,,15.0,12.0,Tempo,2010.0,Ford,1994.0
4,62174,,1.0,13.0,Continental,2010.0,Lincoln,1994.0
80,62175,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,62177,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
1,62177,,37.0,52.0,Eclipse,2010.0,Mitsubishi,1994.0
14,62178,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,62179,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
80,62181,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,62183,,39.0,20.0,Aveo,2010.0,Chevrolet,1994.0
6,62184,,399.0,24.0,Unknown (automobile),2010.0,Saturn,1994.0
80,62186,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
4,62187,,20.0,18.0,Regal,2010.0,Buick / Opel,2010.0
80,62188,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,62189,,3.0,12.0,Mustang,2010.0,Ford,1994.0
30,62190,,472.0,7.0,Dakota,2010.0,Dodge,1994.0
80,62191,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
14,62192,,402.0,35.0,Xterra,2010.0,Nissan/Datsun,1994.0
4,62193,,1.0,24.0,SL,2010.0,Saturn,1994.0
30,62194,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
14,62195,,401.0,52.0,Montero,2010.0,Mitsubishi,1994.0
80,62196,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
83,62197,,703.0,37.0,125-349 cc,2010.0,Honda,2010.0
2,62199,,37.0,58.0,G,2010.0,Infiniti,1994.0
80,62204,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
30,62205,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,62206,,17.0,21.0,Ciera,2010.0,Oldsmobile,1994.0
4,62208,,31.0,37.0,Civic,2010.0,Honda,2010.0
30,62209,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
80,62210,,705.0,73.0,450-749cc,2010.0,Kawasaki,1994.0
15,62211,,421.0,23.0,Yukon,2010.0,GMC,1994.0
80,62212,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,62213,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,62214,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
15,62215,,421.0,19.0,Escalade,2010.0,Cadillac,1994.0
14,62216,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
2,62217,,32.0,37.0,Accord,2010.0,Honda,2010.0
89,62218,,709.0,76.0,Unknown cc,2010.0,Yamaha,1994.0
31,62219,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,62220,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,62221,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
31,62223,,481.0,23.0,Sierra,2010.0,GMC,1994.0
4,62225,,48.0,42.0,E Class (97 on),2010.0,Mercedes-Benz,1994.0
80,62226,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
4,62228,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
14,62230,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
80,62231,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,62232,,401.0,41.0,Navajo,2010.0,Mazda,1994.0
4,62233,,37.0,12.0,Focus,2010.0,Ford,1994.0
14,62235,,401.0,49.0,4-Runner,2010.0,Toyota,1994.0
80,62237,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,62238,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
4,62240,,40.0,49.0,Camry,2010.0,Toyota,1994.0
80,62242,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
14,62244,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,62245,,31.0,37.0,Civic,2010.0,Honda,2010.0
31,62246,,473.0,35.0,Titan,2010.0,Nissan/Datsun,1994.0
14,62247,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,62248,,33.0,55.0,Sonata,2010.0,Hyundai,1994.0
66,62250,,881.0,82.0,Medium/Heavy - CBE,2010.0,Freightliner,1994.0
66,62252,,883.0,82.0,Medium/Heavy – COE high entry,2010.0,Freightliner,1994.0
31,62255,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,62256,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
4,62257,,35.0,49.0,Cressida,2010.0,Toyota,1994.0
30,62259,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
14,62260,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
20,62262,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
3,62263,,34.0,20.0,Geo Metro/Metro,2010.0,Chevrolet,1994.0
80,62264,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,62265,,706.0,73.0,750cc or greater,2010.0,Kawasaki,1994.0
4,62266,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
31,62267,,481.0,12.0,F-Series,2010.0,Ford,1994.0
66,62268,,883.0,87.0,Medium/Heavy – COE high entry,2010.0,Peterbilt,1994.0
4,62270,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
80,62271,,706.0,73.0,750cc or greater,2010.0,Kawasaki,1994.0
2,62272,,33.0,37.0,Prelude,2010.0,Honda,2010.0
2,62274,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,62276,,35.0,58.0,I30,2010.0,Infiniti,1994.0
4,62277,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
14,62278,,401.0,55.0,Santa Fe,2010.0,Hyundai,1994.0
80,62280,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
21,62281,,461.0,7.0,Ram,2010.0,Dodge,1994.0
80,62282,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
89,62283,,709.0,99.0,Unknown cc,2010.0,Unknown Make,1994.0
21,62286,,461.0,12.0,E-Series,2010.0,Ford,1994.0
80,62287,,706.0,71.0,750cc or greater,2010.0,Ducati,1994.0
2,62288,,2.0,24.0,SC,2010.0,Saturn,1994.0
14,62290,,402.0,37.0,CR-V,2010.0,Honda,2010.0
80,62291,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,62293,,35.0,54.0,TL,2010.0,Acura,1994.0
31,62295,,481.0,12.0,F-Series,2010.0,Ford,1994.0
15,62296,,422.0,12.0,Expedition,2010.0,Ford,1994.0
30,62298,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
4,62299,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
4,62300,,37.0,34.0,7-series,2010.0,BMW,1994.0
4,62302,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
80,62303,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,62304,,18.0,19.0,CTS,2010.0,Cadillac,1994.0
2,62305,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
21,62306,,461.0,20.0,G-series van,2010.0,Chevrolet,1994.0
2,62308,,43.0,6.0,Sebring,2010.0,Chrysler,2010.0
4,62309,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
80,62310,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
4,62311,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
4,62312,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
3,62314,,31.0,54.0,Integra,2010.0,Acura,1994.0
80,62315,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
4,62316,,40.0,49.0,Camry,2010.0,Toyota,1994.0
80,62317,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
20,62318,,442.0,12.0,Windstar,2010.0,Ford,1994.0
14,62320,,401.0,52.0,Montero,2010.0,Mitsubishi,1994.0
31,62321,,481.0,12.0,F-Series,2010.0,Ford,1994.0
30,62322,,472.0,7.0,Dakota,2010.0,Dodge,1994.0
4,62322,,31.0,64.0,Lanos,2010.0,Daewoo,2001.0
80,62323,,709.0,73.0,Unknown cc,2010.0,Kawasaki,1994.0
30,62324,,471.0,41.0,B-Series,2010.0,Mazda,1994.0
4,62324,,14.0,6.0,New Yorker/E-Class/Imperial/ Fifth Avenue,2010.0,Chrysler,2010.0
14,62324,,403.0,20.0,Blazer,2010.0,Chevrolet,1994.0
4,62326,,38.0,9.0,Breeze,2010.0,Plymouth,1994.0
2,62327,,32.0,37.0,Accord,2010.0,Honda,2010.0
30,62328,,471.0,23.0,Sonoma,2010.0,GMC,1994.0
2,62329,,2.0,24.0,SC,2010.0,Saturn,1994.0
2,62331,,16.0,22.0,Sunfire,2010.0,Pontiac,1994.0
4,62331,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,62333,,16.0,12.0,Crown Victoria,2010.0,Ford,1994.0
2,62334,,3.0,12.0,Mustang,2010.0,Ford,1994.0
80,62337,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,62338,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
14,62339,,401.0,49.0,4-Runner,2010.0,Toyota,1994.0
80,62340,,709.0,72.0,Unknown cc,2010.0,Harley-Davidson,1994.0
31,62341,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,62342,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
20,62344,,442.0,7.0,Caravan/Grand Caravan,2010.0,Dodge,1994.0
30,62345,,471.0,12.0,Ranger,2010.0,Ford,1994.0
80,62346,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
30,62348,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
80,62349,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
80,62350,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
4,62351,,20.0,9.0,"Neon (2002 and on, see Dodge)",2010.0,Plymouth,1994.0
14,62352,,404.0,20.0,Equinox,2010.0,Chevrolet,1994.0
4,62353,,40.0,49.0,Camry,2010.0,Toyota,1994.0
80,62354,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
2,62355,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,62356,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
2,62357,,35.0,52.0,Mirage,2010.0,Mitsubishi,1994.0
80,62359,,706.0,98.0,750cc or greater,2010.0,Other Make,2010.0
4,62361,,32.0,37.0,Accord,2010.0,Honda,2010.0
31,62362,,481.0,12.0,F-Series,2010.0,Ford,1994.0
30,62363,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
2,62364,,31.0,37.0,Civic,2010.0,Honda,2010.0
3,62365,,33.0,49.0,Celica,2010.0,Toyota,1994.0
4,62366,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,62367,,17.0,14.0,Sable,2010.0,Mercury,1994.0
2,62369,,16.0,22.0,Sunfire,2010.0,Pontiac,1994.0
66,62371,,881.0,85.0,Medium/Heavy - CBE,2010.0,Kenworth,1994.0
4,62374,,46.0,30.0,CC,2010.0,Volkswagen,1994.0
4,62377,,17.0,12.0,Taurus,2010.0,Ford,1994.0
1,62378,,45.0,41.0,5,2010.0,Mazda,1994.0
80,62379,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
14,62380,,401.0,35.0,Pathfinder,2010.0,Nissan/Datsun,1994.0
3,62382,,4.0,20.0,Corvette,2010.0,Chevrolet,1994.0
30,62383,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
80,62384,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
15,62385,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
80,62386,,705.0,73.0,450-749cc,2010.0,Kawasaki,1994.0
2,62387,,31.0,37.0,Civic,2010.0,Honda,2010.0
80,62389,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
80,62390,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,62391,,34.0,34.0,3-series,2010.0,BMW,1994.0
4,62395,,40.0,49.0,Camry,2010.0,Toyota,1994.0
4,62396,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
4,62397,,18.0,19.0,CTS,2010.0,Cadillac,1994.0
80,62398,,702.0,76.0,51-124cc,2010.0,Yamaha,1994.0
31,62399,,499.0,12.0,Unknown (light truck),2010.0,Ford,1994.0
80,62400,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,62403,,402.0,7.0,Durango,2010.0,Dodge,1994.0
80,62404,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
2,62405,,48.0,35.0,350Z,2010.0,Nissan/Datsun,1994.0
63,62406,,804.0,98.0,Western Star,2010.0,Other Make,2010.0
80,62407,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
3,62408,,47.0,30.0,Beetle,2010.0,Volkswagen,1994.0
8,62410,,399.0,24.0,Unknown (automobile),2010.0,Saturn,1994.0
6,62411,,31.0,42.0,200/220/230/240/ 250/260/280/300/ 320/420,2010.0,Mercedes-Benz,1994.0
4,62412,,40.0,32.0,S4 (1992-1994; 2000-2011 only. See model 055 for 2012 on)/S6 (1992-1994; 2000-2011 only.  See model 056 for 2013 on.),2010.0,Audi,1994.0
20,62413,,442.0,9.0,"Voyager (minivan) (2001 and on, see Chrysler)",2010.0,Plymouth,1994.0
20,62413,,443.0,12.0,Freestar,2010.0,Ford,1994.0
80,62414,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
80,62415,,704.0,53.0,350-449cc,2010.0,Suzuki,1994.0
6,62416,,52.0,6.0,PT Cruiser,2010.0,Chrysler,2010.0
4,62417,,46.0,52.0,Lancer,2010.0,Mitsubishi,1994.0
